Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_s
0 days 01:45:51.517000,RIC,3,0 days 00:01:25.070000,30.0,2.0,,,0 days 00:00:30.291000,0 days 00:00:30.759000,0 days 00:00:24.020000,0 days 01:44:56.749000,0 days 01:45:27.508000,0 days 01:45:51.528000,,232.0,241.0,276.0,False,MEDIUM,15.0,True,McLaren,0 days 01:44:26.447000,2022-07-31 13:45:26.825,1,8.0,False,,False,True,85.07
0 days 01:47:16.622000,RIC,3,0 days 00:01:25.105000,31.0,2.0,,,0 days 00:00:30.270000,0 days 00:00:30.844000,0 days 00:00:23.991000,0 days 01:46:21.798000,0 days 01:46:52.642000,0 days 01:47:16.633000,,231.0,242.0,277.0,False,MEDIUM,16.0,True,McLaren,0 days 01:45:51.517000,2022-07-31 13:46:51.895,1,8.0,False,,False,True,85.105
0 days 01:48:42.150000,RIC,3,0 days 00:01:25.528000,32.0,2.0,,,0 days 00:00:30.458000,0 days 00:00:30.950000,0 days 00:00:24.120000,0 days 01:47:47.091000,0 days 01:48:18.041000,0 days 01:48:42.161000,266.0,231.0,242.0,276.0,False,MEDIUM,17.0,True,McLaren,0 days 01:47:16.622000,2022-07-31 13:48:17.000,1,8.0,False,,False,True,85.528
0 days 01:50:07.261000,RIC,3,0 days 00:01:25.111000,33.0,2.0,,,0 days 00:00:30.373000,0 days 00:00:30.778000,0 days 00:00:23.960000,0 days 01:49:12.534000,0 days 01:49:43.312000,0 days 01:50:07.272000,269.0,236.0,243.0,275.0,False,MEDIUM,18.0,True,McLaren,0 days 01:48:42.150000,2022-07-31 13:49:42.528,1,8.0,False,,False,True,85.111
0 days 01:51:32.293000,RIC,3,0 days 00:01:25.032000,34.0,2.0,,,0 days 00:00:30.450000,0 days 00:00:30.632000,0 days 00:00:23.950000,0 days 01:50:37.722000,0 days 01:51:08.354000,0 days 01:51:32.304000,270.0,235.0,244.0,273.0,False,MEDIUM,19.0,True,McLaren,0 days 01:50:07.261000,2022-07-31 13:51:07.639,1,8.0,False,,False,True,85.032
0 days 01:54:22.468000,RIC,3,0 days 00:01:25.062000,36.0,2.0,,,0 days 00:00:30.216000,0 days 00:00:30.844000,0 days 00:00:24.002000,0 days 01:53:27.633000,0 days 01:53:58.477000,0 days 01:54:22.479000,270.0,236.0,243.0,,False,MEDIUM,21.0,True,McLaren,0 days 01:52:57.406000,2022-07-31 13:53:57.784,1,8.0,False,,False,True,85.062
0 days 01:55:48.037000,RIC,3,0 days 00:01:25.569000,37.0,2.0,,,0 days 00:00:30.515000,0 days 00:00:31.003000,0 days 00:00:24.051000,0 days 01:54:52.994000,0 days 01:55:23.997000,0 days 01:55:48.048000,269.0,235.0,241.0,272.0,False,MEDIUM,22.0,True,McLaren,0 days 01:54:22.468000,2022-07-31 13:55:22.846,1,8.0,False,,False,True,85.569
0 days 01:57:13.630000,RIC,3,0 days 00:01:25.593000,38.0,2.0,,,0 days 00:00:30.424000,0 days 00:00:31.234000,0 days 00:00:23.935000,0 days 01:56:18.472000,0 days 01:56:49.706000,0 days 01:57:13.641000,,234.0,241.0,276.0,False,MEDIUM,23.0,True,McLaren,0 days 01:55:48.037000,2022-07-31 13:56:48.415,1,8.0,False,,False,True,85.593
0 days 01:58:39.254000,RIC,3,0 days 00:01:25.624000,39.0,2.0,,,0 days 00:00:30.383000,0 days 00:00:31.117000,0 days 00:00:24.124000,0 days 01:57:44.024000,0 days 01:58:15.141000,0 days 01:58:39.265000,267.0,235.0,244.0,278.0,False,MEDIUM,24.0,True,McLaren,0 days 01:57:13.630000,2022-07-31 13:58:14.008,1,8.0,False,,False,True,85.624
0 days 02:00:04.544000,RIC,3,0 days 00:01:25.290000,40.0,2.0,,,0 days 00:00:30.351000,0 days 00:00:30.972000,0 days 00:00:23.967000,0 days 01:59:09.616000,0 days 01:59:40.588000,0 days 02:00:04.555000,272.0,237.0,241.0,,False,MEDIUM,25.0,True,McLaren,0 days 01:58:39.254000,2022-07-31 13:59:39.632,1,8.0,False,,False,True,85.29
0 days 02:02:54.752000,RIC,3,0 days 00:01:25.079000,42.0,2.0,,,0 days 00:00:30.354000,0 days 00:00:30.948000,0 days 00:00:23.777000,0 days 02:02:00.038000,0 days 02:02:30.986000,0 days 02:02:54.763000,,236.0,242.0,277.0,False,MEDIUM,27.0,True,McLaren,0 days 02:01:29.673000,2022-07-31 14:02:30.051,1,8.0,False,,False,True,85.079
0 days 02:04:19.913000,RIC,3,0 days 00:01:25.161000,43.0,2.0,,,0 days 00:00:30.359000,0 days 00:00:30.922000,0 days 00:00:23.880000,0 days 02:03:25.122000,0 days 02:03:56.044000,0 days 02:04:19.924000,276.0,236.0,243.0,,False,MEDIUM,28.0,True,McLaren,0 days 02:02:54.752000,2022-07-31 14:03:55.130,1,7.0,False,,False,True,85.161
0 days 02:05:44.837000,RIC,3,0 days 00:01:24.924000,44.0,2.0,,,0 days 00:00:30.217000,0 days 00:00:30.828000,0 days 00:00:23.879000,0 days 02:04:50.141000,0 days 02:05:20.969000,0 days 02:05:44.848000,274.0,237.0,243.0,281.0,False,MEDIUM,29.0,True,McLaren,0 days 02:04:19.913000,2022-07-31 14:05:20.291,1,7.0,False,,False,True,84.924
0 days 02:07:09.879000,RIC,3,0 days 00:01:25.042000,45.0,2.0,,,0 days 00:00:30.310000,0 days 00:00:30.889000,0 days 00:00:23.843000,0 days 02:06:15.158000,0 days 02:06:46.047000,0 days 02:07:09.890000,276.0,237.0,242.0,277.0,False,MEDIUM,30.0,True,McLaren,0 days 02:05:44.837000,2022-07-31 14:06:45.215,1,7.0,False,,False,True,85.042
0 days 02:13:21.673000,RIC,3,0 days 00:01:26.411000,49.0,3.0,,,0 days 00:00:30.763000,0 days 00:00:30.666000,0 days 00:00:24.982000,0 days 02:12:26.036000,0 days 02:12:56.702000,0 days 02:13:21.684000,273.0,236.0,249.0,281.0,False,HARD,3.0,True,McLaren,0 days 02:11:55.262000,2022-07-31 14:12:55.640,1,12.0,False,,False,True,86.411
0 days 02:14:46.092000,RIC,3,0 days 00:01:24.419000,50.0,3.0,,,0 days 00:00:30.424000,0 days 00:00:30.528000,0 days 00:00:23.467000,0 days 02:13:52.108000,0 days 02:14:22.636000,0 days 02:14:46.103000,281.0,240.0,245.0,294.0,True,HARD,4.0,True,McLaren,0 days 02:13:21.673000,2022-07-31 14:14:22.051,1,12.0,False,,False,True,84.419
0 days 02:16:10.915000,RIC,3,0 days 00:01:24.823000,51.0,3.0,,,0 days 00:00:30.770000,0 days 00:00:30.489000,0 days 00:00:23.564000,0 days 02:15:16.873000,0 days 02:15:47.362000,0 days 02:16:10.926000,279.0,238.0,245.0,282.0,False,HARD,5.0,True,McLaren,0 days 02:14:46.092000,2022-07-31 14:15:46.470,1,13.0,False,,False,True,84.823
0 days 02:17:35.178000,RIC,3,0 days 00:01:24.263000,52.0,3.0,,,0 days 00:00:30.110000,0 days 00:00:30.411000,0 days 00:00:23.742000,0 days 02:16:41.036000,0 days 02:17:11.447000,0 days 02:17:35.189000,282.0,239.0,245.0,,True,HARD,6.0,True,McLaren,0 days 02:16:10.915000,2022-07-31 14:17:11.293,1,13.0,False,,False,True,84.263
0 days 02:19:00.940000,RIC,3,0 days 00:01:25.762000,53.0,3.0,,,0 days 00:00:30.060000,0 days 00:00:30.422000,0 days 00:00:25.280000,0 days 02:18:05.249000,0 days 02:18:35.671000,0 days 02:19:00.951000,280.0,239.0,249.0,281.0,False,HARD,7.0,True,McLaren,0 days 02:17:35.178000,2022-07-31 14:18:35.556,1,13.0,False,,False,True,85.762
0 days 02:20:27.529000,RIC,3,0 days 00:01:26.589000,54.0,3.0,,,0 days 00:00:30.363000,0 days 00:00:32.361000,0 days 00:00:23.865000,0 days 02:19:31.314000,0 days 02:20:03.675000,0 days 02:20:27.540000,281.0,235.0,245.0,289.0,False,HARD,8.0,True,McLaren,0 days 02:19:00.940000,2022-07-31 14:20:01.318,1,13.0,False,,False,True,86.589
0 days 02:21:53.007000,RIC,3,0 days 00:01:25.478000,55.0,3.0,,,0 days 00:00:30.678000,0 days 00:00:31.103000,0 days 00:00:23.697000,0 days 02:20:58.218000,0 days 02:21:29.321000,0 days 02:21:53.018000,275.0,239.0,246.0,282.0,False,HARD,9.0,True,McLaren,0 days 02:20:27.529000,2022-07-31 14:21:27.907,1,14.0,False,,False,True,85.478
0 days 02:23:18.650000,RIC,3,0 days 00:01:25.643000,56.0,3.0,,,0 days 00:00:30.069000,0 days 00:00:32.063000,0 days 00:00:23.511000,0 days 02:22:23.087000,0 days 02:22:55.150000,0 days 02:23:18.661000,280.0,238.0,246.0,284.0,False,HARD,10.0,True,McLaren,0 days 02:21:53.007000,2022-07-31 14:22:53.385,1,14.0,False,,False,True,85.643
0 days 02:24:42.901000,RIC,3,0 days 00:01:24.251000,57.0,3.0,,,0 days 00:00:30.024000,0 days 00:00:30.536000,0 days 00:00:23.691000,0 days 02:23:48.685000,0 days 02:24:19.221000,0 days 02:24:42.912000,277.0,239.0,247.0,281.0,True,HARD,11.0,True,McLaren,0 days 02:23:18.650000,2022-07-31 14:24:19.028,1,14.0,False,,False,True,84.251
0 days 02:26:06.646000,RIC,3,0 days 00:01:23.745000,58.0,3.0,,,0 days 00:00:29.868000,0 days 00:00:30.237000,0 days 00:00:23.640000,0 days 02:25:12.780000,0 days 02:25:43.017000,0 days 02:26:06.657000,280.0,239.0,245.0,283.0,True,HARD,12.0,True,McLaren,0 days 02:24:42.901000,2022-07-31 14:25:43.279,1,14.0,False,,False,True,83.745
0 days 02:27:30.823000,RIC,3,0 days 00:01:24.177000,59.0,3.0,,,0 days 00:00:30.199000,0 days 00:00:30.234000,0 days 00:00:23.744000,0 days 02:26:36.856000,0 days 02:27:07.090000,0 days 02:27:30.834000,,239.0,245.0,,False,HARD,13.0,True,McLaren,0 days 02:26:06.646000,2022-07-31 14:27:07.024,1,14.0,False,,False,True,84.177
0 days 02:28:54.632000,RIC,3,0 days 00:01:23.809000,60.0,3.0,,,0 days 00:00:30.004000,0 days 00:00:30.113000,0 days 00:00:23.692000,0 days 02:28:00.838000,0 days 02:28:30.951000,0 days 02:28:54.643000,279.0,241.0,244.0,280.0,False,HARD,14.0,True,McLaren,0 days 02:27:30.823000,2022-07-31 14:28:31.201,1,14.0,False,,False,True,83.809
0 days 02:30:20.744000,RIC,3,0 days 00:01:26.112000,61.0,3.0,,,0 days 00:00:31.659000,0 days 00:00:30.543000,0 days 00:00:23.910000,0 days 02:29:26.302000,0 days 02:29:56.845000,0 days 02:30:20.755000,282.0,238.0,247.0,282.0,False,HARD,15.0,True,McLaren,0 days 02:28:54.632000,2022-07-31 14:29:55.010,1,14.0,False,,False,True,86.112
0 days 02:31:46.560000,RIC,3,0 days 00:01:25.816000,62.0,3.0,,,0 days 00:00:29.939000,0 days 00:00:32.015000,0 days 00:00:23.862000,0 days 02:30:50.694000,0 days 02:31:22.709000,0 days 02:31:46.571000,280.0,236.0,247.0,287.0,False,HARD,16.0,True,McLaren,0 days 02:30:20.744000,2022-07-31 14:31:21.122,1,14.0,False,,False,True,85.816
0 days 02:33:10.214000,RIC,3,0 days 00:01:23.654000,63.0,3.0,,,0 days 00:00:29.964000,0 days 00:00:30.204000,0 days 00:00:23.486000,0 days 02:32:16.535000,0 days 02:32:46.739000,0 days 02:33:10.225000,279.0,240.0,247.0,283.0,True,HARD,17.0,True,McLaren,0 days 02:31:46.560000,2022-07-31 14:32:46.938,1,14.0,False,,False,True,83.654
0 days 02:34:33.804000,RIC,3,0 days 00:01:23.590000,64.0,3.0,,,0 days 00:00:29.847000,0 days 00:00:30.147000,0 days 00:00:23.596000,0 days 02:33:40.072000,0 days 02:34:10.219000,0 days 02:34:33.815000,280.0,241.0,245.0,284.0,False,HARD,18.0,True,McLaren,0 days 02:33:10.214000,2022-07-31 14:34:10.592,1,14.0,True,TRACK LIMITS AT TURN 4 LAP 64 ,False,True,83.59
0 days 02:35:57.724000,RIC,3,0 days 00:01:23.920000,65.0,3.0,,,0 days 00:00:29.950000,0 days 00:00:30.315000,0 days 00:00:23.655000,0 days 02:35:03.765000,0 days 02:35:34.080000,0 days 02:35:57.735000,279.0,239.0,246.0,282.0,False,HARD,19.0,True,McLaren,0 days 02:34:33.804000,2022-07-31 14:35:34.182,1,14.0,False,,False,True,83.92
0 days 01:08:28.711000,OCO,31,0 days 00:01:24.583000,4.0,1.0,,,0 days 00:00:30.330000,0 days 00:00:30.588000,0 days 00:00:23.665000,0 days 01:07:34.484000,0 days 01:08:05.072000,0 days 01:08:28.737000,271.0,232.0,241.0,282.0,True,MEDIUM,4.0,True,Alpine,0 days 01:07:04.128000,2022-07-31 13:08:04.506,1,6.0,False,,False,True,84.583
0 days 01:09:53.702000,OCO,31,0 days 00:01:24.991000,5.0,1.0,,,0 days 00:00:30.355000,0 days 00:00:30.934000,0 days 00:00:23.702000,0 days 01:08:59.092000,0 days 01:09:30.026000,0 days 01:09:53.728000,269.0,233.0,240.0,281.0,False,MEDIUM,5.0,True,Alpine,0 days 01:08:28.711000,2022-07-31 13:09:29.089,1,6.0,False,,False,True,84.991
0 days 01:11:18.702000,OCO,31,0 days 00:01:25,6.0,1.0,,,0 days 00:00:30.248000,0 days 00:00:30.840000,0 days 00:00:23.912000,0 days 01:10:23.976000,0 days 01:10:54.816000,0 days 01:11:18.728000,270.0,232.0,239.0,280.0,False,MEDIUM,6.0,True,Alpine,0 days 01:09:53.702000,2022-07-31 13:10:54.080,1,6.0,False,,False,True,85.0
0 days 01:12:44.987000,OCO,31,0 days 00:01:26.285000,7.0,1.0,,,0 days 00:00:30.958000,0 days 00:00:31.239000,0 days 00:00:24.088000,0 days 01:11:49.686000,0 days 01:12:20.925000,0 days 01:12:45.013000,274.0,230.0,239.0,278.0,False,MEDIUM,7.0,True,Alpine,0 days 01:11:18.702000,2022-07-31 13:12:19.080,1,7.0,False,,False,True,86.285
0 days 01:14:10.323000,OCO,31,0 days 00:01:25.336000,8.0,1.0,,,0 days 00:00:30.410000,0 days 00:00:30.853000,0 days 00:00:24.073000,0 days 01:13:15.423000,0 days 01:13:46.276000,0 days 01:14:10.349000,271.0,232.0,240.0,281.0,False,MEDIUM,8.0,True,Alpine,0 days 01:12:44.987000,2022-07-31 13:13:45.365,1,7.0,False,,False,True,85.336
0 days 01:15:36.371000,OCO,31,0 days 00:01:26.048000,9.0,1.0,,,0 days 00:00:30.900000,0 days 00:00:31.066000,0 days 00:00:24.082000,0 days 01:14:41.249000,0 days 01:15:12.315000,0 days 01:15:36.397000,274.0,232.0,240.0,280.0,False,MEDIUM,9.0,True,Alpine,0 days 01:14:10.323000,2022-07-31 13:15:10.701,1,8.0,False,,False,True,86.048
0 days 01:17:01.767000,OCO,31,0 days 00:01:25.396000,10.0,1.0,,,0 days 00:00:30.502000,0 days 00:00:31.033000,0 days 00:00:23.861000,0 days 01:16:06.899000,0 days 01:16:37.932000,0 days 01:17:01.793000,270.0,234.0,241.0,279.0,False,MEDIUM,10.0,True,Alpine,0 days 01:15:36.371000,2022-07-31 13:16:36.749,1,8.0,False,,False,True,85.396
0 days 01:18:27.033000,OCO,31,0 days 00:01:25.266000,11.0,1.0,,,0 days 00:00:30.370000,0 days 00:00:31.049000,0 days 00:00:23.847000,0 days 01:17:32.163000,0 days 01:18:03.212000,0 days 01:18:27.059000,,231.0,240.0,280.0,False,MEDIUM,11.0,True,Alpine,0 days 01:17:01.767000,2022-07-31 13:18:02.145,1,8.0,False,,False,True,85.266
0 days 01:19:52.368000,OCO,31,0 days 00:01:25.335000,12.0,1.0,,,0 days 00:00:30.494000,0 days 00:00:30.891000,0 days 00:00:23.950000,0 days 01:18:57.553000,0 days 01:19:28.444000,0 days 01:19:52.394000,269.0,232.0,241.0,279.0,False,MEDIUM,12.0,True,Alpine,0 days 01:18:27.033000,2022-07-31 13:19:27.411,1,8.0,False,,False,True,85.335
0 days 01:21:17.593000,OCO,31,0 days 00:01:25.225000,13.0,1.0,,,0 days 00:00:30.290000,0 days 00:00:30.806000,0 days 00:00:24.129000,0 days 01:20:22.684000,0 days 01:20:53.490000,0 days 01:21:17.619000,271.0,231.0,240.0,278.0,False,MEDIUM,13.0,True,Alpine,0 days 01:19:52.368000,2022-07-31 13:20:52.746,1,8.0,False,,False,True,85.225
0 days 01:22:43.367000,OCO,31,0 days 00:01:25.774000,14.0,1.0,,,0 days 00:00:30.464000,0 days 00:00:30.939000,0 days 00:00:24.371000,0 days 01:21:48.083000,0 days 01:22:19.022000,0 days 01:22:43.393000,272.0,231.0,244.0,279.0,False,MEDIUM,14.0,True,Alpine,0 days 01:21:17.593000,2022-07-31 13:22:17.971,1,7.0,False,,False,True,85.774
0 days 01:24:08.071000,OCO,31,0 days 00:01:24.704000,15.0,1.0,,,0 days 00:00:29.978000,0 days 00:00:30.741000,0 days 00:00:23.985000,0 days 01:23:13.371000,0 days 01:23:44.112000,0 days 01:24:08.097000,270.0,234.0,240.0,291.0,False,MEDIUM,15.0,True,Alpine,0 days 01:22:43.367000,2022-07-31 13:23:43.745,1,7.0,False,,False,True,84.704
0 days 01:25:33.296000,OCO,31,0 days 00:01:25.225000,16.0,1.0,,,0 days 00:00:30.445000,0 days 00:00:30.752000,0 days 00:00:24.028000,0 days 01:24:38.542000,0 days 01:25:09.294000,0 days 01:25:33.322000,,234.0,240.0,276.0,False,MEDIUM,16.0,True,Alpine,0 days 01:24:08.071000,2022-07-31 13:25:08.449,1,7.0,False,,False,True,85.225
0 days 01:26:59.042000,OCO,31,0 days 00:01:25.746000,17.0,1.0,,,0 days 00:00:30.639000,0 days 00:00:30.962000,0 days 00:00:24.145000,0 days 01:26:03.961000,0 days 01:26:34.923000,0 days 01:26:59.068000,268.0,231.0,238.0,,False,MEDIUM,17.0,True,Alpine,0 days 01:25:33.296000,2022-07-31 13:26:33.674,1,5.0,False,,False,True,85.746
0 days 01:28:25.445000,OCO,31,0 days 00:01:26.403000,18.0,1.0,,,0 days 00:00:31.039000,0 days 00:00:31.264000,0 days 00:00:24.100000,0 days 01:27:30.107000,0 days 01:28:01.371000,0 days 01:28:25.471000,271.0,231.0,239.0,274.0,False,MEDIUM,18.0,True,Alpine,0 days 01:26:59.042000,2022-07-31 13:27:59.420,1,5.0,False,,False,True,86.403
0 days 01:29:51.948000,OCO,31,0 days 00:01:26.503000,19.0,1.0,,,0 days 00:00:30.988000,0 days 00:00:31.367000,0 days 00:00:24.148000,0 days 01:28:56.459000,0 days 01:29:27.826000,0 days 01:29:51.974000,273.0,229.0,239.0,277.0,False,MEDIUM,19.0,True,Alpine,0 days 01:28:25.445000,2022-07-31 13:29:25.823,1,5.0,False,,False,True,86.503
0 days 01:31:17.694000,OCO,31,0 days 00:01:25.746000,20.0,1.0,,,0 days 00:00:30.480000,0 days 00:00:31.342000,0 days 00:00:23.924000,0 days 01:30:22.454000,0 days 01:30:53.796000,0 days 01:31:17.720000,271.0,231.0,240.0,,False,MEDIUM,20.0,True,Alpine,0 days 01:29:51.948000,2022-07-31 13:30:52.326,1,4.0,False,,False,True,85.746
0 days 01:32:43.885000,OCO,31,0 days 00:01:26.191000,21.0,1.0,,,0 days 00:00:30.825000,0 days 00:00:31.192000,0 days 00:00:24.174000,0 days 01:31:48.545000,0 days 01:32:19.737000,0 days 01:32:43.911000,274.0,229.0,239.0,275.0,False,MEDIUM,21.0,True,Alpine,0 days 01:31:17.694000,2022-07-31 13:32:18.072,1,5.0,False,,False,True,86.191
0 days 01:34:09.364000,OCO,31,0 days 00:01:25.479000,22.0,1.0,,,0 days 00:00:30.393000,0 days 00:00:30.979000,0 days 00:00:24.107000,0 days 01:33:14.304000,0 days 01:33:45.283000,0 days 01:34:09.390000,271.0,229.0,240.0,277.0,False,MEDIUM,22.0,True,Alpine,0 days 01:32:43.885000,2022-07-31 13:33:44.263,1,5.0,False,,False,True,85.479
0 days 01:38:49.797000,OCO,31,0 days 00:01:25.287000,25.0,2.0,,,0 days 00:00:30.387000,0 days 00:00:30.933000,0 days 00:00:23.967000,0 days 01:37:54.923000,0 days 01:38:25.856000,0 days 01:38:49.823000,272.0,235.0,241.0,282.0,False,HARD,2.0,True,Alpine,0 days 01:37:24.510000,2022-07-31 13:38:24.888,1,11.0,False,,False,True,85.287
0 days 01:40:15.127000,OCO,31,0 days 00:01:25.330000,26.0,2.0,,,0 days 00:00:30.371000,0 days 00:00:30.994000,0 days 00:00:23.965000,0 days 01:39:20.194000,0 days 01:39:51.188000,0 days 01:40:15.153000,270.0,233.0,241.0,281.0,False,HARD,3.0,True,Alpine,0 days 01:38:49.797000,2022-07-31 13:39:50.175,1,11.0,False,,False,True,85.33
0 days 01:41:40.769000,OCO,31,0 days 00:01:25.642000,27.0,2.0,,,0 days 00:00:30.374000,0 days 00:00:31.089000,0 days 00:00:24.179000,0 days 01:40:45.527000,0 days 01:41:16.616000,0 days 01:41:40.795000,272.0,233.0,240.0,,False,HARD,4.0,True,Alpine,0 days 01:40:15.127000,2022-07-31 13:41:15.505,1,10.0,False,,False,True,85.642
0 days 01:43:05.974000,OCO,31,0 days 00:01:25.205000,28.0,2.0,,,0 days 00:00:30.383000,0 days 00:00:30.789000,0 days 00:00:24.033000,0 days 01:42:11.178000,0 days 01:42:41.967000,0 days 01:43:06,274.0,231.0,240.0,276.0,False,HARD,5.0,True,Alpine,0 days 01:41:40.769000,2022-07-31 13:42:41.147,1,9.0,False,,False,True,85.205
0 days 01:44:32.376000,OCO,31,0 days 00:01:26.402000,29.0,2.0,,,0 days 00:00:30.952000,0 days 00:00:31.335000,0 days 00:00:24.115000,0 days 01:43:36.952000,0 days 01:44:08.287000,0 days 01:44:32.402000,276.0,234.0,238.0,278.0,False,HARD,6.0,True,Alpine,0 days 01:43:05.974000,2022-07-31 13:44:06.352,1,10.0,False,,False,True,86.402
0 days 01:45:57.956000,OCO,31,0 days 00:01:25.580000,30.0,2.0,,,0 days 00:00:30.396000,0 days 00:00:30.896000,0 days 00:00:24.288000,0 days 01:45:02.798000,0 days 01:45:33.694000,0 days 01:45:57.982000,274.0,232.0,241.0,,False,HARD,7.0,True,Alpine,0 days 01:44:32.376000,2022-07-31 13:45:32.754,1,10.0,False,,False,True,85.58
0 days 01:47:23.426000,OCO,31,0 days 00:01:25.470000,31.0,2.0,,,0 days 00:00:30.364000,0 days 00:00:30.855000,0 days 00:00:24.251000,0 days 01:46:28.346000,0 days 01:46:59.201000,0 days 01:47:23.452000,272.0,231.0,242.0,,False,HARD,8.0,True,Alpine,0 days 01:45:57.956000,2022-07-31 13:46:58.334,1,10.0,False,,False,True,85.47
0 days 01:48:49.185000,OCO,31,0 days 00:01:25.759000,32.0,2.0,,,0 days 00:00:30.297000,0 days 00:00:31.329000,0 days 00:00:24.133000,0 days 01:47:53.749000,0 days 01:48:25.078000,0 days 01:48:49.211000,273.0,226.0,241.0,280.0,False,HARD,9.0,True,Alpine,0 days 01:47:23.426000,2022-07-31 13:48:23.804,1,10.0,False,,False,True,85.759
0 days 01:50:14.400000,OCO,31,0 days 00:01:25.215000,33.0,2.0,,,0 days 00:00:30.418000,0 days 00:00:30.843000,0 days 00:00:23.954000,0 days 01:49:19.629000,0 days 01:49:50.472000,0 days 01:50:14.426000,,234.0,242.0,279.0,False,HARD,10.0,True,Alpine,0 days 01:48:49.185000,2022-07-31 13:49:49.563,1,10.0,False,,False,True,85.215
0 days 01:51:39.726000,OCO,31,0 days 00:01:25.326000,34.0,2.0,,,0 days 00:00:30.369000,0 days 00:00:30.961000,0 days 00:00:23.996000,0 days 01:50:44.795000,0 days 01:51:15.756000,0 days 01:51:39.752000,272.0,232.0,241.0,,False,HARD,11.0,True,Alpine,0 days 01:50:14.400000,2022-07-31 13:51:14.778,1,10.0,False,,False,True,85.326
0 days 01:54:30.041000,OCO,31,0 days 00:01:25.060000,36.0,2.0,,,0 days 00:00:30.195000,0 days 00:00:31.014000,0 days 00:00:23.851000,0 days 01:53:35.202000,0 days 01:54:06.216000,0 days 01:54:30.067000,273.0,233.0,241.0,,False,HARD,13.0,True,Alpine,0 days 01:53:04.981000,2022-07-31 13:54:05.359,1,10.0,False,,False,True,85.06
0 days 01:55:54.839000,OCO,31,0 days 00:01:24.798000,37.0,2.0,,,0 days 00:00:30.282000,0 days 00:00:30.748000,0 days 00:00:23.768000,0 days 01:55:00.349000,0 days 01:55:31.097000,0 days 01:55:54.865000,,233.0,242.0,277.0,False,HARD,14.0,True,Alpine,0 days 01:54:30.041000,2022-07-31 13:55:30.419,1,10.0,False,,False,True,84.798
0 days 01:58:47.157000,OCO,31,0 days 00:01:25.466000,39.0,2.0,,,0 days 00:00:30.477000,0 days 00:00:30.910000,0 days 00:00:24.079000,0 days 01:57:52.194000,0 days 01:58:23.104000,0 days 01:58:47.183000,273.0,233.0,242.0,280.0,False,HARD,16.0,True,Alpine,0 days 01:57:21.691000,2022-07-31 13:58:22.069,1,11.0,False,,False,True,85.466
0 days 02:00:12.184000,OCO,31,0 days 00:01:25.027000,40.0,2.0,,,0 days 00:00:30.218000,0 days 00:00:30.768000,0 days 00:00:24.041000,0 days 01:59:17.401000,0 days 01:59:48.169000,0 days 02:00:12.210000,,236.0,241.0,278.0,False,HARD,17.0,True,Alpine,0 days 01:58:47.157000,2022-07-31 13:59:47.535,1,11.0,False,,False,True,85.027
0 days 02:03:03.688000,OCO,31,0 days 00:01:25.196000,42.0,2.0,,,0 days 00:00:30.472000,0 days 00:00:30.776000,0 days 00:00:23.948000,0 days 02:02:08.990000,0 days 02:02:39.766000,0 days 02:03:03.714000,272.0,237.0,240.0,280.0,False,HARD,19.0,True,Alpine,0 days 02:01:38.492000,2022-07-31 14:02:38.870,1,12.0,False,,False,True,85.196
0 days 02:04:28.679000,OCO,31,0 days 00:01:24.991000,43.0,2.0,,,0 days 00:00:30.304000,0 days 00:00:30.637000,0 days 00:00:24.050000,0 days 02:03:34.018000,0 days 02:04:04.655000,0 days 02:04:28.705000,274.0,237.0,241.0,279.0,False,HARD,20.0,True,Alpine,0 days 02:03:03.688000,2022-07-31 14:04:04.066,1,12.0,False,,False,True,84.991
0 days 02:05:53.763000,OCO,31,0 days 00:01:25.084000,44.0,2.0,,,0 days 00:00:30.190000,0 days 00:00:30.820000,0 days 00:00:24.074000,0 days 02:04:58.895000,0 days 02:05:29.715000,0 days 02:05:53.789000,,232.0,242.0,283.0,False,HARD,21.0,True,Alpine,0 days 02:04:28.679000,2022-07-31 14:05:29.057,1,12.0,False,,False,True,85.084
0 days 02:07:18.816000,OCO,31,0 days 00:01:25.053000,45.0,2.0,,,0 days 00:00:30.294000,0 days 00:00:30.821000,0 days 00:00:23.938000,0 days 02:06:24.083000,0 days 02:06:54.904000,0 days 02:07:18.842000,,236.0,241.0,280.0,False,HARD,22.0,True,Alpine,0 days 02:05:53.763000,2022-07-31 14:06:54.141,1,12.0,False,,False,True,85.053
